acousticness,artists,danceability,duration_ms,duration_minutes,energy,explicit,id,instrumentalness,key,liveness,loudness,mode,name,popularity,release_date,speechiness,tempo,valence,year
0.995,['Edvard Grieg' 'Mikhail Pletnev'],0.366,166000.0,2.7666666666666666,0.00713,0.0,1Wy5fW4R9zU0wQcC7ufHxi,0.963,2.0,0.0705,-30.181,1.0,Lyric Pieces Book II Op.38: 1. Berceuse,39.0,2000-01-01,0.0526,67.461,0.036000000000000004,2000.0
0.983,['Yiruma'],0.456,297907.0,4.965116666666666,0.063,0.0,2PdmAIaiKrQeiGdcQYOtmh,0.922,2.0,0.0675,-23.32800000000001,1.0,Time Forgets...,44.0,2001-11-27,0.0541,125.501,0.243,2001.0
0.984,['Monks Of The Abbey Of Notre Dame'],0.225,80187.0,1.33645,0.112,0.0,7pHz7Rl2sxsj5e87uB82fq,0.233,2.0,0.0784,-20.869,1.0,O Sacrum Convivium,41.0,2001,0.0479,70.111,0.0376,2001.0
0.988,['Zutty Singleton' 'Fats Waller'],0.5479999999999999,245440.0,4.0906666666666665,0.31,0.0,3XfdUtpJ8VW1iCMJkxZob2,0.8690000000000001,0.0,0.158,-14.484000000000002,0.0,Ain't Misbehavin',43.0,2002-01-19,0.0554,95.765,0.598,2002.0
0.982,['Blindside'],0.414,337067.0,5.617783333333334,0.484,0.0,7tm6kZFYu4hIaxFkw1RZj8,0.617,6.0,0.116,-13.059,1.0,Silence,42.0,2002-08-20,0.0464,113.26,0.305,2002.0
0.994,['Wolfgang Amadeus Mozart' 'Oslo Philharmonic Wind Soloists'],0.499,183933.0,3.06555,0.266,0.0,3ZC6ibxbELAePyeC9zrekg,0.8909999999999999,10.0,0.11,-21.114,1.0,Divertimento in B-Flat Major K. Anh. 227: I. Allegro,45.0,2002-03-14,0.0514,175.392,0.8540000000000001,2002.0
0.953,['Pete Seeger'],0.53,77520.0,1.292,0.397,0.0,3nj18sxe1CA0eohDsDirrm,0.00493,4.0,0.31,-10.352,1.0,Oh Susanna,41.0,2002-06-25,0.0603,137.893,0.795,2002.0
0.977,['Dean Evenson' 'Li Xiangting'],0.205,489120.0,8.152,0.14,0.0,6nLryX6NcQ8ES4UCHLHJuP,0.917,9.0,0.115,-17.773,0.0,Stillness at Midnight,42.0,2002-06-11,0.0374,67.95100000000001,0.0492,2002.0
0.974,['Fred Mollin'],0.565,181867.0,3.0311166666666667,0.101,0.0,5tpDYRQzjY1KidStki4Mtp,0.537,9.0,0.119,-18.338,1.0,The Sweetest Dream (Princess Theme),37.0,2002,0.0285,94.984,0.145,2002.0
0.976,['Ashana'],0.13,576893.0,9.614883333333333,0.236,0.0,6DlDX4ghYBeiKb44HgVM5j,0.0107,1.0,0.108,-10.142,1.0,Ave Maria,48.0,2002-01-02,0.0335,89.87799999999999,0.0399,2002.0
0.968,['John Williams'],0.17800000000000002,125827.0,2.0971166666666665,0.0503,0.0,389qtBoJVF0riHChgXgrkt,0.855,5.0,0.122,-26.414,1.0,Moaning Myrtle,41.0,2002-11-11,0.0389,134.623,0.0563,2002.0
0.995,['Ludwig van Beethoven' 'Stephen Kovacevich'],0.269,333933.0,5.56555,0.008879999999999999,0.0,55BSszZjjv0SjCGzA2maKR,0.919,8.0,0.102,-30.658,1.0,Beethoven: Piano Sonata No. 8 in C Minor Op. 13 "Pathétique": II. Adagio cantabile,35.0,2003-08-10,0.0452,66.892,0.0945,2003.0
0.967,['Gustav Mahler' 'Violeta Urmana' 'Wiener Philharmoniker' 'Pierre Boulez'],0.0874,422000.0,7.033333333333333,0.0125,0.0,1SKqoOM0KO1ABXDzal9TNn,0.00112,5.0,0.0753,-33.135,1.0,Rückert-Lieder: Ich bin der Welt abhanden gekommen,45.0,2004-01-01,0.0446,169.146,0.0346,2004.0
0.975,['Lamp'],0.565,75053.0,1.2508833333333333,0.0522,0.0,6BGNjTZ8zp9MlsIydBa7A9,0.833,7.0,0.116,-17.892,1.0,For Lovers,43.0,2004-02-11,0.0447,73.582,0.586,2004.0
0.959,['John Williams'],0.484,119467.0,1.9911166666666666,0.0146,0.0,45Ec9tNPuonApiArePn5al,0.3,7.0,0.08800000000000001,-28.315,0.0,Hagrid the Professor,44.0,2004-05-25,0.0383,67.725,0.438,2004.0
0.965,['Bill Engvall' 'Ron White' 'Jeff Foxworthy' 'Larry The Cable Guy'],0.353,530762.0,8.846033333333333,0.841,0.0,6DMI9EN9rQAGSqWQZuONb9,0.0006799999999999999,2.0,0.932,-11.624,1.0,I Believe,37.0,2004-11-23,0.7440000000000001,83.26799999999999,0.115,2004.0
0.987,['Eminem'],0.77,32027.0,0.5337833333333334,0.234,1.0,2FPtJP6CQ68hOTHt0OysXC,0.0,8.0,0.634,-16.867,0.0,Paul - Skit,42.0,2004-11-12,0.7829999999999999,60.286,0.7879999999999999,2004.0
0.962,['Jim Brickman'],0.355,162173.0,2.7028833333333333,0.305,0.0,5LzSj1aCPrWC8Gagklltes,0.8109999999999999,0.0,0.162,-10.434,1.0,Beauty and the Beast,42.0,2005-01-01,0.0296,136.546,0.193,2005.0
0.981,['Fred Mollin'],0.496,197520.0,3.2920000000000003,0.128,0.0,7JRHI0vNElkfVjPxhfNnb6,0.8809999999999999,0.0,0.0923,-18.793,1.0,Lavender Blue (Dilly Dilly) - Instrumental,42.0,2005-01-01,0.0305,111.062,0.196,2005.0
0.995,['George Frideric Handel' 'Anne Queffélec'],0.401,275640.0,4.593999999999999,0.00611,0.0,27cvNIRYgNqDGki4r49lxF,0.948,7.0,0.0637,-32.702,0.0,Menuet en Sol Mineur Transcription de Wilhem Kempff d’après Le Menuet de la Suite en Si Bémol Majeur No. 1 HWV 434 1er Cahier,47.0,2006,0.0611,68.54,0.0851,2006.0
0.986,['Gioachino Rossini' 'Simon Keenlyside' 'Ulf Schirmer'],0.379,295973.0,4.932883333333334,0.251,0.0,5W7IiH2jDV6q6EQwBkq8ld,0.0122,0.0,0.094,-15.488,1.0,Largo al factotum,43.0,2006-09-01,0.0991,73.316,0.335,2006.0
0.996,['Federico Mompou' 'Javier Perianes'],0.268,105760.0,1.7626666666666668,0.00471,0.0,0hXWX5OdIzAp46BJHHlL6v,0.861,10.0,0.0655,-32.597,1.0,Música Callada III,44.0,2006,0.0476,73.997,0.242,2006.0
0.952,['Madeleine Peyroux'],0.503,251000.0,4.183333333333334,0.124,0.0,5ohgxuTz8npyF7kPf88LHO,0.0415,10.0,0.158,-16.659000000000002,1.0,La Javanaise,39.0,2006-09-12,0.0342,107.799,0.166,2006.0
0.973,['Nicholas Hooper'],0.221,195773.0,3.2628833333333334,0.0728,0.0,31DXqy0L60lvzl37OMcEoA,0.935,2.0,0.0942,-22.278,1.0,Loved Ones and Leaving,46.0,2007-07-07,0.0406,89.89299999999999,0.0321,2007.0
0.99,['Stars Of The Lid'],0.147,324400.0,5.406666666666666,0.0865,0.0,2Uy2p6tkVLj6vaVznKpNCs,0.909,2.0,0.0774,-25.095,1.0,Articulate Silences Pt. 1,43.0,2007-04-02,0.0477,140.612,0.032,2007.0
0.983,['David Nevue'],0.294,198387.0,3.30645,0.0946,0.0,6qQBhhH3TBmcKzzcDuP1Dq,0.901,9.0,0.113,-19.692,1.0,How Great Thou Art,43.0,2007-11-28,0.0467,94.223,0.29600000000000004,2007.0
0.992,['Frédéric Chopin' 'Alexandre Tharaud'],0.36,339947.0,5.665783333333334,0.0177,0.0,5xXjqFnvQbxZglR1sGm0Yc,0.895,1.0,0.127,-23.79,1.0,24 Préludes Op. 28: No.15 in D flat major - Sostenuto,47.0,2008-02-08,0.0432,70.35300000000001,0.0384,2008.0
0.978,['Amy Beach' 'Joanne Polk'],0.24,159320.0,2.655333333333333,0.0834,0.0,4VVEfBXep7FdOt524jkfLF,0.944,6.0,0.0804,-29.545,0.0,Young Birches Op. 128 No. 2,47.0,2008-04-07,0.0499,169.62099999999995,0.188,2008.0
0.972,['Zac Brown Band'],0.18,61640.0,1.0273333333333334,0.0309,0.0,4TyqLIbM33rx2pxpVtF904,0.0379,1.0,0.108,-12.999,1.0,Violin Intro to Free,40.0,2008-11-17,0.039,73.533,0.285,2008.0
0.984,['Paul Cardall'],0.473,140067.0,2.33445,0.0334,0.0,3huCujeYOzq4cLKnT9ocI2,0.942,3.0,0.133,-19.637,1.0,Abide With Me Tis Eventide,40.0,2008-01-01,0.0507,68.994,0.202,2008.0
0.985,['Rockabye Baby!'],0.6709999999999999,218413.0,3.640216666666667,0.101,0.0,4b4inATXkXR2Z2idhdXfNN,0.951,2.0,0.0689,-21.88,1.0,Under Pressure,44.0,2009-05-19,0.0725,93.057,0.4370000000000001,2009.0
0.962,['Liquid Mind'],0.0596,484013.0,8.066883333333333,0.11,0.0,26sMnwh7vPmSXOStrbTIgv,0.952,5.0,0.0881,-23.047,1.0,Whisper to Me,42.0,2009-03-03,0.0503,59.117,0.0332,2009.0
0.957,['Regina Spektor'],0.3720000000000001,209627.0,3.4937833333333335,0.15,0.0,7suXfwkW9Cg9fBS3San5T5,0.00115,9.0,0.142,-10.954,0.0,Hero,46.0,2009-07-10,0.0498,209.528,0.211,2009.0
0.968,['Music Together'],0.424,146173.0,2.4362166666666667,0.109,0.0,1Hd59lTCmW0r6PilUYXFXx,0.00168,9.0,0.109,-16.427,1.0,Great Big Stars,42.0,2009-10-01,0.0493,166.14,0.379,2009.0
0.985,['Joe Hisaishi' 'London Symphony Orchestra'],0.28,242373.0,4.03955,0.126,0.0,1RQIsYl31BghwNTvu6HcLw,0.8859999999999999,0.0,0.35700000000000004,-20.195,1.0,One Summer's Day - from 'Spirited Away',48.0,2010,0.0376,77.055,0.0456,2010.0
0.988,['Justin Vernon'],0.16899999999999998,241987.0,4.0331166666666665,0.424,0.0,0YcAWPUwih5MrIlD90oiNu,0.664,9.0,0.0648,-8.871,1.0,Bruised Orange (Chain of Sorrow),46.0,2010,0.0586,50.57,0.0777,2010.0
0.99,['Robin Guthrie' 'Harold Budd'],0.223,293480.0,4.891333333333334,0.0828,0.0,0Z5oEza6OKWhXJBVnlCWzl,0.828,2.0,0.0828,-24.326,1.0,Radiant City,47.0,2011-02-18,0.0563,129.825,0.0359,2011.0
0.986,['Battleme'],0.48,169347.0,2.8224500000000003,0.141,0.0,6n2tWWObNYaPn00JqTADfE,0.0048200000000000005,9.0,0.0604,-11.455,0.0,Hey Hey My My,46.0,2011-12-06,0.0546,119.531,0.155,2011.0
0.97,["Dustin O'Halloran"],0.17,193813.0,3.2302166666666663,0.138,0.0,3Lj5SBeJizCKbxkEvSJYb3,0.826,5.0,0.0712,-17.715,0.0,We Move Lightly,41.0,2011-01-01,0.0425,150.234,0.0703,2011.0
0.973,['Beautiful Chorus'],0.276,337237.0,5.620616666666667,0.16899999999999998,0.0,5xcm7iKIoMqw6GUBwFao8v,0.274,1.0,0.152,-20.498,1.0,Infinite Universe,49.0,2012-04-14,0.0434,113.618,0.0738,2012.0
0.995,['Beautiful Chorus'],0.136,281941.0,4.699016666666666,0.00141,0.0,6ZO5qeCU6EVLiNLstpISAd,0.6859999999999999,0.0,0.0655,-36.723,1.0,Root Chakra,49.0,2012-08-24,0.0448,68.917,0.026,2012.0
0.98,['Sophie Hutchings'],0.329,329107.0,5.485116666666667,0.203,0.0,6BjAF110FvR7r3j7vhmdKW,0.908,10.0,0.117,-17.049,1.0,By Night,53.0,2012-12-08,0.0345,103.77,0.0422,2012.0
0.992,['Danny Wright'],0.371,205533.0,3.42555,0.0801,0.0,443c7eueRTLZIHk9WMefJn,0.888,7.0,0.113,-21.241,0.0,Colors of the Wind (From "Pocahontas"),51.0,2012-12-11,0.0467,168.072,0.132,2012.0
0.956,['Tame Impala'],0.28600000000000003,320293.0,5.338216666666667,0.8059999999999999,0.0,7Jk2pg4g0c5rz5AfkEGMRp,0.0764,7.0,0.615,-7.056,0.0,Sun's Coming Up,49.0,2012-01-01,0.0937,123.858,0.328,2012.0
0.978,['Jeremy Soule'],0.145,441463.0,7.357716666666667,0.0517,0.0,2jd20t5nkaFrEbTPJNXDzi,0.904,6.0,0.101,-26.989,1.0,Aurora,50.0,2013-01-31,0.042,138.785,0.0309,2013.0
0.97,['Keith Kenniff'],0.448,125693.0,2.094883333333333,0.174,0.0,2WObLX44HN08GK7tx71Q2j,0.923,0.0,0.109,-15.495,1.0,Branch,50.0,2013-02-21,0.0309,140.391,0.161,2013.0
0.951,['Hans Zimmer'],0.168,126960.0,2.116,0.226,0.0,6a8oa7GncjrVYZuUsNVEMu,0.983,9.0,0.0998,-16.457,0.0,Cornfield Chase,51.0,2014-12-18,0.0418,94.103,0.0477,2014.0
0.99,['Jacob David'],0.421,175093.0,2.9182166666666665,0.102,0.0,6GsOj1QAdG1XIhbFilnj77,0.904,7.0,0.0868,-25.999,0.0,Judith,55.0,2015-10-16,0.0361,110.995,0.3,2015.0
0.975,['Edvard Grieg' 'Javier Perianes' 'BBC Symphony Orchestra' 'Sakari Oramo'],0.303,820853.0,13.680883333333332,0.119,0.0,2Z4aQJh0kesRMookvtfR4y,0.88,9.0,0.112,-18.055,0.0,Piano Concerto in A Minor Op.16: I. Allegro molto moderato,56.0,2015-05-18,0.0386,94.868,0.038,2015.0
0.99,['Meditation Music Zone'],0.201,252133.0,4.202216666666667,0.00279,0.0,7mHfTKdVsb8ZlJSZVB5EqX,0.889,9.0,0.128,-34.335,0.0,Deep Meditation,55.0,2015-11-30,0.0449,75.87100000000002,0.122,2015.0
0.959,["Panucci's Pizza"],0.47,198741.0,3.3123500000000003,0.333,1.0,2fTsxw433lT9uYnIH3ihDU,7.670000000000001e-05,10.0,0.28,-6.785,1.0,Aesthetic? (More Like Ass-Pathetic),51.0,2015-08-26,0.0377,123.416,0.415,2015.0
0.987,['Baby Lullaby Academy'],0.593,142446.0,2.3741,0.0208,0.0,7J8drFuULgXhcZm9Lr6b0H,0.0895,0.0,0.16699999999999998,-35.579,1.0,Brahm's Lullaby,57.0,2015-11-24,0.0465,67.057,0.424,2015.0
0.992,['Charlie Key'],0.466,145812.0,2.4302,0.00472,0.0,181ybi6b0dYJBcQzETKv67,0.938,5.0,0.0712,-28.546,1.0,Song for A,62.0,2016-07-16,0.0531,81.181,0.233,2016.0
0.953,['Faith Marie'],0.489,300632.0,5.010533333333333,0.127,0.0,3CqMuOh8kuc4hrHZrvuDBc,1.39e-06,9.0,0.0736,-12.14,0.0,Antidote,55.0,2016-08-04,0.0554,127.577,0.175,2016.0
0.975,['John Legend'],0.508,228507.0,3.80845,0.233,0.0,2pPRgFEENF3LtuxYUPuT24,0.0,8.0,0.111,-8.311,1.0,Love Me Now - Recorded at Spotify Studios NYC,64.0,2016-11-30,0.0535,85.54299999999998,0.421,2016.0
0.988,['The 2 Inversions'],0.131,145800.0,2.43,0.233,0.0,5kOy4Ap0QsN24vCL9H3KTt,0.831,9.0,0.0936,-17.229,0.0,From Shores To Mountains,59.0,2016-12-13,0.0364,90.691,0.0436,2016.0
0.995,['Laura Hanson'],0.555,76779.0,1.27965,0.0306,0.0,78RskfTZHN7IYXY1ZxNbKY,0.958,0.0,0.122,-23.42,1.0,Puff The Magic Dragon,64.0,2017-05-11,0.0545,114.703,0.474,2017.0
0.996,['Latium'],0.14400000000000002,201680.0,3.3613333333333335,0.616,0.0,3U1VKCmUgzdz83Wlw4kBle,0.466,7.0,0.152,-41.537,0.0,Space,58.0,2017-01-18,0.0975,138.619,0.0076799999999999985,2017.0
0.996,['520Hz'],0.0,197680.0,3.2946666666666666,0.0197,0.0,1e6Wbu8j4BIYPIYrqY12Re,0.996,1.0,0.104,-47.19,1.0,8-Bit CockPit,56.0,2017-01-18,0.0,0.0,0.0,2017.0
0.996,['Rita May'],0.73,224543.0,3.7423833333333336,0.064,0.0,4vWbR3IiMfIbZ3xWh2zpYH,0.964,2.0,0.125,-17.62,1.0,Beneath your Beutiful,62.0,2017-04-26,0.109,98.024,0.326,2017.0
0.992,['Elijah Who'],0.7979999999999999,148034.0,2.467233333333333,0.117,0.0,0A6dTlWYD2magT5bqUyZLM,0.821,0.0,0.114,-16.003,1.0,i'm tired of feeling this way,58.0,2017-10-13,0.0723,137.83,0.192,2017.0
0.993,['Moux'],0.38,160467.0,2.67445,0.0016300000000000002,0.0,1pgSiIvNXVQAKlMvjvqL0r,0.96,10.0,0.134,-26.82,1.0,Back Home,60.0,2017-01-06,0.0472,69.92399999999999,0.402,2017.0
0.994,['Mark Souzek'],0.345,105177.0,1.75295,0.113,0.0,57YVVhWcChlS42r0EmA9aT,0.901,5.0,0.165,-24.20300000000001,1.0,Les Etudes,63.0,2018-09-24,0.048,68.528,0.321,2018.0
0.995,['Kasper Schill'],0.388,168183.0,2.80305,0.0352,0.0,527OzwwTayP2ZYijImtf1B,0.936,5.0,0.155,-27.79,1.0,Ava,63.0,2018-07-27,0.0614,76.21,0.442,2018.0
0.966,['Claes Nilsson'],0.115,168857.0,2.8142833333333335,0.0197,0.0,6tLFPu4tSmS5LccfUNtbN6,0.928,4.0,0.195,-25.263,0.0,Beyond Barricades,63.0,2018-12-29,0.0375,78.449,0.0651,2018.0
0.995,['Oneke'],0.413,162478.0,2.7079666666666666,0.0433,0.0,4mnfRzyz2dafyBaXBLZle2,0.919,11.0,0.108,-26.51,1.0,More than Close,64.0,2018-09-24,0.0538,62.834,0.223,2018.0
0.991,['Floriscope'],0.426,157980.0,2.633,0.0285,0.0,4EQeE98JeOcxg9YI5k8WV1,0.938,11.0,0.0913,-23.47,1.0,Petals,64.0,2018-12-18,0.0379,73.84899999999998,0.312,2018.0
0.996,['Jean Petri'],0.701,110434.0,1.8405666666666667,0.0050100000000000006,0.0,5nMsoz257d3AbY8O8FC4Jx,0.967,10.0,0.0981,-29.278,1.0,Loveliness,63.0,2018-11-09,0.0724,62.028,0.545,2018.0
0.996,['Belle Margaux'],0.601,72973.0,1.2162166666666667,0.0049,0.0,10SGotpqSWPSvbIyMuWLS9,0.957,6.0,0.0938,-25.681,1.0,Theme from the Steps of Life,62.0,2018-02-08,0.0776,68.645,0.14300000000000002,2018.0
0.989,['Luna Meguise'],0.402,133524.0,2.2254,0.0039,0.0,1npS27jD8Fm6QpNHmtH5Pq,0.952,9.0,0.108,-24.714,0.0,Noches rojas,65.0,2019-06-03,0.0581,71.902,0.182,2019.0
0.983,['Skye Baird'],0.17,168000.0,2.8,0.0929,0.0,2YAyMEoG27O7q9aTW0lmvy,0.98,7.0,0.0745,-23.198,1.0,Floating,60.0,2019-08-16,0.0455,70.29899999999999,0.0511,2019.0
0.976,['Naturally Recurring'],0.225,208889.0,3.4814833333333337,0.0131,0.0,5ca7B7Qi2gpzPELK9lBab0,0.958,5.0,0.0864,-29.096,0.0,Finding Calmness,66.0,2019-03-25,0.0405,64.27,0.0762,2019.0
0.981,['Leah Maur'],0.203,161312.0,2.6885333333333334,0.00541,0.0,1IdZJSn4MgU8nGWVQGm25D,0.902,0.0,0.111,-32.599000000000004,1.0,For now,66.0,2019-08-16,0.0382,69.264,0.0511,2019.0
0.993,['Jordan Barns'],0.463,201858.0,3.3643,0.0249,0.0,4SNS6KMBDrfK676bO1hQj9,0.928,8.0,0.127,-24.519,1.0,Forrest Gump - Main Title (Feather Theme),67.0,2019-04-06,0.0394,144.599,0.21600000000000005,2019.0
0.981,['Scintillante'],0.266,179000.0,2.9833333333333334,0.00688,0.0,2dtIoZ0tJ3EH3EcxAkGNE8,0.8370000000000001,6.0,0.101,-31.019,1.0,È ora di dormire,65.0,2019-11-22,0.0414,75.929,0.0667,2019.0
0.995,['Romaine LaGrande'],0.43,124375.0,2.0729166666666665,0.0517,0.0,3TuBgx3BBnkN1TiKZEmvEZ,0.92,10.0,0.118,-28.208,1.0,Tu me fascines,66.0,2019-12-06,0.0388,67.693,0.329,2019.0
0.993,['Koby Laver'],0.265,192000.0,3.2,0.0147,0.0,53Mz4V3XL02YupbVnJKfMl,0.949,8.0,0.103,-31.932,0.0,Close your eyes,66.0,2019-08-16,0.035,67.676,0.0745,2019.0
0.981,['Eleanor Arroway'],0.18,231116.0,3.8519333333333337,0.0545,0.0,7mBZGPbX8nmWRZfhityZda,0.962,0.0,0.0894,-28.084,1.0,Touch of My Soul,61.0,2019-08-19,0.0312,71.586,0.0506,2019.0
0.996,['Ludovico Sagese'],0.465,123500.0,2.058333333333333,0.0289,0.0,4SMp3hkQV64IoaaKsBQoBo,0.959,3.0,0.136,-27.689,1.0,Edelweiss,66.0,2020-02-14,0.043,99.873,0.448,2020.0
0.996,['Gregory Oberle'],0.562,185250.0,3.0875,0.0331,0.0,0SjsIzJkZfDU7wlcdklEFR,0.961,1.0,0.111,-25.551,1.0,John Brown's Song,66.0,2020-03-20,0.103,63.69600000000001,0.386,2020.0
0.988,['Yue Yan Jen'],0.115,196500.0,3.275,0.0535,0.0,4na8bW6oc43oxwage8huso,0.912,2.0,0.109,-34.856,1.0,守得云开见月明 - Every cloud has a silver lining,62.0,2020-02-28,0.0323,69.23899999999999,0.244,2020.0
0.99,['Tristian Fitzmaurice'],0.593,118875.0,1.98125,0.00864,0.0,4z34BTsWVB44l98BrafyHp,0.958,0.0,0.14,-25.273000000000003,1.0,I Can Sing A Rainbow,66.0,2020-02-21,0.0559,132.77200000000002,0.674,2020.0
0.995,['Pamela Goldings'],0.261,206500.0,3.441666666666667,0.0411,0.0,6wqnYzf6QuiJo2BMkn3cXT,0.929,1.0,0.101,-26.863000000000003,1.0,The Cottage,67.0,2020-05-15,0.0622,199.838,0.235,2020.0
0.994,['Kyran Martin'],0.394,124062.0,2.0677,0.064,0.0,3wmraTkkrCmY1TFEPIzpFy,0.95,6.0,0.106,-24.097,0.0,Brig O' Balgownie,66.0,2020-03-06,0.0474,106.44,0.359,2020.0
0.967,['Sleep Lab'],0.193,196218.0,3.2702999999999998,0.105,0.0,2DekjNJII6yEgm8HwOqQWq,0.953,0.0,0.103,-24.289,1.0,Calibration of Life,61.0,2020-01-20,0.0449,80.321,0.0374,2020.0
0.995,['Olivier Mournier'],0.258,129369.0,2.15615,0.0356,0.0,54UQ3Jzm53YkAHpj3BGOQa,0.904,8.0,0.109,-23.568,1.0,Pour tous les cœurs du monde,66.0,2020-01-17,0.0408,68.714,0.282,2020.0
0.979,["Charmaine D'Avis"],0.17600000000000002,203500.0,3.3916666666666666,0.0244,0.0,64zhFuKM4TwZ0dcKogeKAN,0.8640000000000001,2.0,0.0881,-32.609,1.0,Rêvasseur,66.0,2020-01-24,0.0391,64.747,0.0932,2020.0
0.995,['Luke Faulkner'],0.353,169750.0,2.8291666666666666,0.075,0.0,6dfdNTuLOK8eFusN8HaQg8,0.8859999999999999,10.0,0.117,-25.635,0.0,Clocks,66.0,2020-02-21,0.0379,120.308,0.317,2020.0
0.995,['Ludovico Sagese'],0.491,72000.0,1.2,0.0509,0.0,2LktcIchl4v0rPXWvwBNlc,0.945,5.0,0.117,-27.587,1.0,Row row row your boat,66.0,2020-02-14,0.0509,94.146,0.561,2020.0
0.987,['Yiruma'],0.314,188787.0,3.14645,0.22,0.0,64rL48E6xWMIXdpcFDEiB8,0.943,9.0,0.0802,-21.343000000000004,1.0,River Flows In You,72.0,2001-11-27,0.0514,145.27700000000004,0.116,2001.0
0.976,['Gary Jules' 'Michael Andrews'],0.345,189507.0,3.15845,0.0581,0.0,3JOVTQ5h8HGFnDdp4VT3MP,0.000366,3.0,0.103,-17.217,1.0,Mad World (Feat. Michael Andrews),70.0,2002-01-01,0.0374,174.11700000000005,0.304,2002.0
0.98,['Thomas Newman'],0.16399999999999998,76133.0,1.2688833333333334,0.0248,0.0,7jSQaXLzpLHjSQTev2krvT,0.967,5.0,0.103,-27.25,1.0,Nemo Egg (Main Title),64.0,2003-05-20,0.0462,79.083,0.0553,2003.0
0.977,['José González'],0.589,161680.0,2.694666666666667,0.177,0.0,5YqpHuXpFjDVZ7tY1ClFll,0.7140000000000001,3.0,0.0958,-14.890999999999998,1.0,Heartbeats,63.0,2006,0.0325,88.40899999999998,0.311,2006.0
0.971,['Bon Iver' 'St. Vincent'],0.329,289560.0,4.826,0.277,0.0,4k7x3QKrc3h3U0Viqk0uop,0.024,10.0,0.0971,-13.111,0.0,Rosyln,71.0,2009-10-09,0.0302,159.719,0.121,2009.0
0.952,['Birdy'],0.379,201080.0,3.3513333333333337,0.29,0.0,4RL77hMWUq35NYnPLXBpih,0.00106,4.0,0.118,-8.485,1.0,Skinny Love,75.0,2011-11-04,0.051,166.467,0.16899999999999998,2011.0
0.951,['Hozier'],0.415,240147.0,4.00245,0.11,0.0,1C042FLYy7rP3MfnkOcnha,0.00236,1.0,0.0962,-14.901,1.0,Cherry Wine - Live,66.0,2014-09-19,0.0388,81.876,0.234,2014.0
0.969,['Lord Huron'],0.545,208212.0,3.4701999999999997,0.366,0.0,0QZ5yyl6B6utIWkxeBDxQN,0.267,2.0,0.6409999999999999,-9.51,1.0,The Night We Met,75.0,2015-04-07,0.0378,86.99700000000001,0.1,2015.0
0.965,['Ruth B.'],0.71,275280.0,4.587999999999999,0.0565,0.0,4h0zU3O9R5xzuTmNO7dNDU,0.0,7.0,0.0889,-15.099,1.0,Lost Boy,76.0,2015-08-21,0.0534,123.994,0.348,2015.0
0.978,['Billie Eilish'],0.3670000000000001,196077.0,3.26795,0.111,0.0,43zdsphuZLzwA9k4DJhU0I,3.97e-05,4.0,0.0897,-14.084,1.0,when the party's over,87.0,2019-03-29,0.0972,82.64200000000002,0.198,2019.0
0.952,['Billie Eilish'],0.421,291796.0,4.863266666666666,0.131,0.0,6CcJMwBtXByIz4zQLzFkKc,0.004529999999999999,0.0,0.109,-18.435,1.0,i love you,83.0,2019-03-29,0.0382,137.446,0.12,2019.0
0.992,['Frédéric Chopin' 'Mikhail Pletnev'],0.225,259493.0,4.324883333333333,0.0047,0.0,2MSgFefjK0T7Iwjvr3OKqV,0.8809999999999999,1.0,0.0722,-30.928,0.0,Chopin: Nocturne No. 20 in C-Sharp Minor Op. Posth.,64.0,2000,0.0509,163.665,0.18600000000000005,2000.0
0.984,['Gillian Welch' 'Alison Krauss'],0.688,237867.0,3.96445,0.26,0.0,4rJtUMlnhJzlzlnxyoc3tb,0.0247,2.0,0.112,-13.686,1.0,I'll Fly Away,56.0,2000-12-05,0.0349,102.935,0.443,2000.0
0.991,['Yann Tiersen'],0.484,140733.0,2.3455500000000002,0.192,0.0,4O2N861eOnF9q8EtpH8IJu,0.908,2.0,0.106,-15.378,1.0,Comptine d'un autre été l'après-midi,57.0,2001-04-23,0.0465,100.084,0.0559,2001.0
0.996,['Aphex Twin'],0.5579999999999999,125520.0,2.092,0.0259,0.0,2MZSXhq4XDJWu6coGoXX1V,0.871,8.0,0.0969,-30.016,1.0,Avril 14th,64.0,2001-10-22,0.0458,157.811,0.37,2001.0
0.974,['Enya'],0.215,257760.0,4.296,0.16899999999999998,0.0,7LAJWSKK8JMIZAcblgUMS6,0.0585,9.0,0.0907,-17.88,1.0,May It Be,64.0,2001-11-19,0.0402,132.925,0.0547,2001.0
0.99,['Yiruma'],0.5589999999999999,260653.0,4.344216666666667,0.0519,0.0,40BHvbyw4UeadzkzaVpcbD,0.905,8.0,0.117,-22.616,1.0,Kiss The Rain,64.0,2003-10-23,0.0423,132.694,0.182,2003.0
0.956,['Ludovico Einaudi'],0.177,357707.0,5.961783333333333,0.06,0.0,3aLof1zmaQ0GLcAc9YQ3Fq,0.848,8.0,0.103,-25.377,1.0,Nuvole bianche,62.0,2004,0.0574,136.248,0.0499,2004.0
0.958,['John Mayer'],0.496,198200.0,3.3033333333333332,0.238,0.0,78DwRIo6Vj6wqteyerGetr,0.0109,1.0,0.0875,-11.026,1.0,The Heart of Life,64.0,2006-09-11,0.0301,175.96,0.349,2006.0
